QueryID,QueryString,Table id,pgTitle,rows,cols,numberofNullsInTable,yrank,qlen,IDFpageTitles,IDFsectionTitle,IDFtableCaption,IDFtableHeading,IDFtableBody,IDFCatchAll,hitsLC,hitsSLC,hitsB,hitsPageTitle,hitsTableCaption,relevanceJudgement
47,countries capital,table-0480-100,North America,49,5,1,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,2
47,countries capital,table-0488-918,"List of countries with fewer than 100,000 people",16,3,0,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,1,0,2
47,countries capital,table-0498-296,South Asia,3,9,1,33,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,1,0
47,countries capital,table-0498-295,South Asia,4,11,4,33,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,2
47,countries capital,table-0498-294,South Asia,8,11,8,33,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,1,2
47,countries capital,table-0551-156,Davis Cup,5,5,3,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,4,0,0,0,0
47,countries capital,table-0586-773,Bain Capital Ventures,5,3,0,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,0
47,countries capital,table-0610-865,List of countries whose capital is not their largest city,37,7,8,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,2,0,2
47,countries capital,table-0728-796,South America,17,5,1,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,2
47,countries capital,table-0755-688,Basel III,9,4,0,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,0
47,countries capital,table-0755-685,Basel III,4,2,0,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,4,0,0,0,0
47,countries capital,table-0791-311,List of countries with Burger King franchises,28,4,36,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,1,0,0
47,countries capital,table-0791-313,List of countries with Burger King franchises,3,4,3,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,1,0,0
47,countries capital,table-0813-439,Southeast Asia,11,8,0,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,2
47,countries capital,table-0853-850,Americas,60,6,2,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,2
47,countries capital,table-0867-91,National Registration Identity Card Number (Malaysia),27,3,0,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,0
47,countries capital,table-0881-85,Member states of the Bolivarian Alliance for the Americas,10,7,1,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,2
47,countries capital,table-0908-336,Translation of Han Dynasty titles,84,7,18,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,0
47,countries capital,table-0927-515,Capital punishment for drug trafficking,17,1,0,41,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,2,0,2,0,1,0
47,countries capital,table-0927-516,Capital punishment for drug trafficking,17,1,0,41,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,2,0,2,0,1,0
47,countries capital,table-0927-517,Capital punishment for drug trafficking,32,2,30,41,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,0
47,countries capital,table-0960-154,Bolivarian Alliance for the Americas,10,7,1,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,2
47,countries capital,table-1155-303,List of banking families,20,4,15,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,0
47,countries capital,table-1195-71,"Members of the Australian Capital Territory Legislative Assembly, 2012–2016",1,3,0,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,0
47,countries capital,table-1197-684,Southern Cone,6,5,1,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,2
47,countries capital,table-1222-495,List of countries and capitals with currency and language,4,5,4,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,2,0,1
47,countries capital,table-1222-493,List of countries and capitals with currency and language,14,5,14,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,2,0,1
47,countries capital,table-1287-554,List of World War Blue episodes,6,3,0,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,2,2,2,0,0,0
47,countries capital,table-1391-525,Capital region,5,2,0,71,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,0
47,countries capital,table-1391-524,Capital region,14,2,0,71,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,0
47,countries capital,table-1424-449,Central Africa,9,6,0,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,2
47,countries capital,table-1433-477,American Football Wellington,22,5,0,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,0
47,countries capital,table-1465-885,Central America,8,7,1,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,2
47,countries capital,table-1495-749,Amendments to the Constitution of Ireland,80,14,80,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,2,0,0,0,0
47,countries capital,table-1514-98,IAAF World Half Marathon Championships,21,6,0,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,0
47,countries capital,table-1536-42,Goldman Sachs Capital Partners,7,3,0,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,0
47,countries capital,table-1567-415,Look at Life (film series),72,3,0,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,0,0
47,countries capital,table-1584-131,Lusitanic,2,1,1,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,1,0
47,countries capital,table-1585-589,List of countries with multiple capitals,16,4,0,3,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,2,1,2
47,countries capital,table-1585-588,List of countries with multiple capitals,35,3,8,3,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,2,1,2
47,countries capital,table-1616-401,Reserve requirement,37,3,16,0,2,10.51346429,10.23050111,10.31634633,11.14109683,8.27160132,7.2478252,0,0,0,0,1,0
48,diseases incidence,table-0055-698,Inborn error of metabolism,5,3,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,0,0,2
48,diseases incidence,table-0208-139,DRESS syndrome,5,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,0,0,2
48,diseases incidence,table-0208-138,DRESS syndrome,5,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,0,0,2
48,diseases incidence,table-0371-97,Lung cancer,4,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,0,1,2
48,diseases incidence,table-0456-40,Human microbiome,20,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,0,0,1
48,diseases incidence,table-0459-647,Unsafe abortion,7,4,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,1,0,0,0,0
48,diseases incidence,table-0625-86,Codes for electromagnetic scattering by cylinders,3,6,3,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,0,0,0
48,diseases incidence,table-0855-314,Autonomous Region in Muslim Mindanao,6,5,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,0,0,0
48,diseases incidence,table-1026-599,Ectrodactyly,6,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,1,1,1,0,0,0
48,diseases incidence,table-1055-978,NIH Intramural Research Program,23,4,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,0,0,0
48,diseases incidence,table-1135-687,Concussions in sport,9,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,0,0,0
48,diseases incidence,table-1137-398,Epidemiology data for low-linear energy transfer radiation,9,6,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,1,1,1,0,0,0
48,diseases incidence,table-1390-665,Subject–object–verb,6,5,6,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,0,0,0
48,diseases incidence,table-1434-216,Graph (abstract data type),7,5,1,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,0,0,0
48,diseases incidence,table-1461-956,Postpartum hemorrhage,4,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,0,1,1
48,diseases incidence,table-1571-62,Sanfilippo syndrome,4,3,0,193,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,0,0,2
48,diseases incidence,table-1609-797,List of canola diseases,1,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1610-22,List of barley diseases,1,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1610-132,List of rye diseases,2,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1610-23,List of barley diseases,1,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1611-457,List of African daisy diseases,1,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1611-581,List of cacao diseases,2,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1611-551,List of bellflower diseases,1,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1611-513,List of apple diseases,4,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1611-956,List of primula diseases,1,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1611-907,List of spinach diseases,1,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1611-525,List of apricot diseases,2,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1611-452,Lists of plant diseases,118,2,118,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,233,0,233,1,0,0
48,diseases incidence,table-1611-968,List of pistachio diseases,2,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1611-506,List of almond diseases,9,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1611-466,List of flax diseases,3,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1611-848,List of tea diseases,3,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1611-569,List of black walnut diseases,1,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1611-524,List of apricot diseases,1,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1611-534,List of avocado diseases,2,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1612-261,List of mustard diseases,1,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1612-3,List of pecan diseases,6,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1612-84,List of kalanchoe diseases,3,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1612-42,List of peach and nectarine diseases,1,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,2,0
48,diseases incidence,table-1612-245,List of cineraria diseases,1,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1612-14,List of peanut diseases,1,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1612-250,List of chickpea diseases,1,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1612-172,List of elm diseases,1,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1612-63,"List of mimulus, monkey-flower diseases",1,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1612-207,List of cucurbit diseases,8,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1612-45,List of papaya diseases,4,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1612-91,List of impatiens diseases,2,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1612-83,List of Persian walnut diseases,7,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1612-191,List of cyclamen diseases,1,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1612-47,List of papaya diseases,2,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1612-225,List of coffee diseases,1,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1612-120,List of hemp diseases,1,2,1,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1612-2,List of pecan diseases,1,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1618-598,List of wheat diseases,1,2,0,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,1,1,0
48,diseases incidence,table-1628-799,Autoimmunity,7,2,0,44,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,0,0,2
48,diseases incidence,table-1635-745,Acinetobacter baumannii,8,2,8,0,2,12.33787442,12.44040287,10.81500814,10.47819461,10.6011586,8.83582017,0,0,0,0,0,0
49,eu countries year joined,table-0002-320,Accession of Albania to the European Union,29,2,0,14,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,8,0,0,0,0
49,eu countries year joined,table-0019-690,Immigration to Spain,13,8,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,1,0
49,eu countries year joined,table-0058-281,G6 (EU),7,5,6,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-0116-205,List of Russian-language television channels,10,4,11,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,1,0
49,eu countries year joined,table-0168-430,Hogettes,13,4,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-0172-230,2006–07 Real Madrid C.F. season,8,12,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-0255-225,International rankings of Iran,72,6,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,45,0,45,0,0,0
49,eu countries year joined,table-0277-273,Euro gold and silver commemorative coins (Austria),52,5,75,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,3,3,3,0,0,0
49,eu countries year joined,table-0302-912,Asia Cooperation Dialogue,19,2,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,1,0
49,eu countries year joined,table-0325-192,List of countries by energy intensity,56,6,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,1,0,0
49,eu countries year joined,table-0346-490,Mandatory renewable energy target,19,5,19,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,1,1
49,eu countries year joined,table-0383-189,Demography of Northern Ireland,10,5,6,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,2,0,2,0,0,0
49,eu countries year joined,table-0404-288,Foreign relations of Mexico,2,3,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-0432-561,International rankings of Italy,19,3,1,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,3,4,3,0,0,0
49,eu countries year joined,table-0497-834,Immigration to Germany,13,8,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,1,0
49,eu countries year joined,table-0536-665,Asian Pacific Children's Convention,24,3,1,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-0695-236,Visa requirements for Romanian citizens,47,4,12,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-0695-234,Visa requirements for Romanian citizens,34,3,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-0695-235,Visa requirements for Romanian citizens,20,3,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-0748-163,Visa requirements for Uzbekistani citizens,53,2,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,8,0,0,0,0
49,eu countries year joined,table-0789-871,Granny (townland),10,2,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,1,0,0,0,0
49,eu countries year joined,table-0789-909,Mormeal,11,2,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,1,0,0,0,0
49,eu countries year joined,table-0846-443,Immigration to France,13,8,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,1,0
49,eu countries year joined,table-0876-486,Member states of the Community of Portuguese Language Countries,11,6,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-0948-803,List of Teen Titans members,8,4,1,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-0948-802,List of Teen Titans members,7,4,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-1017-379,European Credit Transfer and Accumulation System,43,4,13,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,2,0
49,eu countries year joined,table-1086-440,Mediated cross-border communication,4,3,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,2,0,0,0,0
49,eu countries year joined,table-1155-462,C.G.P. Grey,37,3,37,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-1160-847,Visa requirements for Sovereign Military Order of Malta,46,3,12,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-1160-845,Visa requirements for Sovereign Military Order of Malta,34,2,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-1160-843,Visa requirements for Sovereign Military Order of Malta,61,3,9,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-1160-848,Visa requirements for Sovereign Military Order of Malta,13,3,1,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-1160-846,Visa requirements for Sovereign Military Order of Malta,21,2,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-1160-844,Visa requirements for Sovereign Military Order of Malta,8,2,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-1216-279,National identity cards in the European Economic Area,37,7,82,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,1,0,0,0,1
49,eu countries year joined,table-1310-170,List of Legion of Super-Heroes members,8,5,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-1424-932,A (S-train),11,4,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-1424-937,B (S-train),5,4,0,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-1502-45,European integration,0,1,0,9,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,1,0
49,eu countries year joined,table-1522-309,VAT identification number,12,5,1,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,1,0,0,1,0
49,eu countries year joined,table-1533-500,European Union roaming regulations,45,11,232,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-1567-897,Countries playing Australian rules football,2,8,6,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-1567-896,Countries playing Australian rules football,20,8,38,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,0,0
49,eu countries year joined,table-1633-945,Multi-speed Europe,52,22,399,33,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,1,0
49,eu countries year joined,table-1640-352,European Environment Agency,28,3,45,0,4,26.1329811,25.84039368,26.12725112,21.96539946,14.49531795,13.28955455,0,0,0,0,1,0
50,irish counties area,table-0010-396,Minneapolis–Saint Paul,12,2,0,0,3,18.95063362,20.13524778,20.13524778,22.41319835,16.95404621,15.97737108,5,1,5,0,0,0
50,irish counties area,table-0044-810,Tulsa metropolitan area,11,2,0,0,3,18.95063362,20.13524778,20.13524778,22.41319835,16.95404621,15.97737108,0,0,0,1,0,0
50,irish counties area,table-0184-706,Central Province (Kenya),6,6,2,0,3,18.95063362,20.13524778,20.13524778,22.41319835,16.95404621,15.97737108,0,0,0,0,0,0
50,irish counties area,table-0184-735,Western Province (Kenya),5,6,2,0,3,18.95063362,20.13524778,20.13524778,22.41319835,16.95404621,15.97737108,0,0,0,0,0,0
50,irish counties area,table-0184-724,"North Eastern Province, Kenya",4,6,2,0,3,18.95063362,20.13524778,20.13524778,22.41319835,16.95404621,15.97737108,0,0,0,0,0,0
50,irish counties area,table-0194-131,Southwestern Indiana,1,7,0,0,3,18.95063362,20.13524778,20.13524778,22.41319835,16.95404621,15.97737108,0,0,0,0,1,0
50,irish counties area,table-0197-91,Provinces of Ireland,5,8,4,53,3,18.95063362,20.13524778,20.13524778,22.41319835,16.95404621,15.97737108,2,2,2,0,0,1
50,irish counties area,table-0198-895,British History Online,8,2,0,0,3,18.95063362,20.13524778,20.13524778,22.41319835,16.95404621,15.97737108,0,8,0,0,0,0
50,irish counties area,table-0217-349,Northwest Alabama,8,5,0,0,3,18.95063362,20.13524778,20.13524778,22.41319835,16.95404621,15.97737108,0,0,0,0,0,0
50,irish counties area,table-0227-700,Counties of Ireland,39,9,79,2,3,18.95063362,20.13524778,20.13524778,22.41319835,16.95404621,15.97737108,2,2,2,0,1,2
50,irish counties area,table-0250-9,Great Northern and Great Eastern Joint Railway,12,4,0,0,3,18.95063362,20.13524778,20.13524778,22.41319835,16.95404621,15.97737108,0,1,0,0,0,0
50,irish counties area,table-0269-828,"Chekiang Province, Republic of China",5,2,0,0,3,18.95063362,20.13524778,20.13524778,22.41319835,16.95404621,15.97737108,0,2,0,0,0,0
50,irish counties area,table-0283-93,Administrative divisions of the Republic of China,4,5,4,0,3,18.95063362,20.13524778,20.13524778,22.41319835,16.95404621,15.97737108,0,0,0,0,1,0
50,irish counties area,table-0338-14,Liberia,15,6,0,0,3,18.95063362,20.13524778,20.13524778,22.41319835,16.95404621,15.97737108,0,0,0,0,0,0
50,irish counties area,table-0377-330,Administrative counties of England,3,5,0,37,3,18.95063362,20.13524778,20.13524778,22.41319835,16.95404621,15.97737108,0,0,0,1,0,0
50,irish counties area,table-0434-898,Maine,18,7,4,0,3,18.95063362,20.13524778,20.13524778,22.41319835,16.95404621,15.97737108,1,0,1,0,0,0
50,irish counties area,table-0462-399,Nyanza Province,7,6,3,0,3,18.95063362,20.13524778,20.13524778,22.41319835,16.95404621,15.97737108,0,0,0,0,0,0
50,irish counties area,table-0513-110,Old Irish units of measurement,5,6,10,0,3,18.95063362,20.13524778,20.13524778,22.41319835,16.95404621,15.97737108,0,0,0,0,0,0
50,irish counties area,table-0516-82,List of cities and counties of North Chungcheong Province,12,4,0,0,3,18.95063362,20.13524778,20.13524778,22.41319835,16.95404621,15.97737108,0,0,0,1,0,0
50,irish counties area,table-0575-909,List of the largest counties in the United States by area,22,4,0,0,3,18.95063362,20.13524778,20.13524778,22.41319835,16.95404621,15.97737108,0,0,0,2,0,0
